customer_id,join_date,loyalty_tier,pref_channel,region,label_affinity,discount_sensitivity,premium_pref,primary_category,recency_days,tenure_days,purchase_count_90,spend_90,aov_90,category_diversity_90,discount_share_90,premium_share_90,label_match_90,review_rate,avg_rating,avg_polarity,top_brand_share_90
1823,2025-08-30,Platinum,email,Northeast,none,0.7109283723414627,0.7768027778001201,body-lotion-body-oil,59,142,18,1022.1,56.78333333333333,13,0.2222222222222222,0.3888888888888889,0.0,0.3333333333333333,4.25,0.3933936323169306,0.16666666666666666
1824,2025-09-01,Member,email,South,none,0.10200292003190134,0.0879106677996552,eye-cream-dark-circles,44,140,9,761.25,84.58333333333333,7,0.2222222222222222,0.3333333333333333,0.0,0.2857142857142857,5.0,0.8585356382778483,0.2222222222222222
1825,2025-10-15,Member,sms,South,planet,0.13273092400677042,0.8989936925609526,body-lotion-body-oil,24,96,10,571.5,57.15,8,0.0,0.2,0.0,0.16666666666666666,4.0,0.8413529182283115,0.2
1826,2025-08-24,Platinum,email,South,none,0.6504228013540052,0.7215674637907615,face-serum,45,148,9,745.0,82.77777777777777,6,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.1111111111111111
1827,2025-03-21,Member,email,South,none,0.8211463491631084,0.5942168651841816,facial-treatment-masks,29,304,2,101.75,50.875,2,0.5,0.5,0.0,0.0,0.0,0.0,0.5
1828,2025-05-16,Member,sms,Midwest,cruelty-free,0.5590722034482435,0.3607039458017809,face-creams,19,248,4,302.15,75.5375,4,0.5,0.25,0.25,0.2,5.0,1.0,0.25
1829,2025-07-14,Platinum,sms,South,none,0.6238754101650512,0.9209115412032047,mini-skincare,47,189,16,679.3,42.45625,14,0.1875,0.3125,0.0,0.4,3.5,-0.038526363174948,0.125
1830,2025-02-23,Member,email,West,none,0.6367124363916968,0.46832290862684983,facial-treatment-masks,30,330,3,150.1,50.03333333333333,3,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333
1831,2025-07-26,Member,email,South,none,0.15100474571275552,0.2925045972093308,lip-balm-lip-care,31,177,4,310.25,77.5625,4,0.25,0.25,0.0,0.16666666666666666,4.0,-0.05525939731362495,0.25
1832,2025-01-11,Member,sms,South,none,0.6474281520117932,0.7143736344650398,facial-treatment-masks,29,373,3,295.3,98.43333333333334,2,0.3333333333333333,0.6666666666666666,0.0,0.25,5.0,0.5027015833836519,0.3333333333333333
1833,2025-03-09,Diamond,email,South,none,0.2452996239589913,0.9316655978471691,face-creams,46,316,6,198.15,33.025,5,0.3333333333333333,0.16666666666666666,0.0,0.21428571428571427,4.0,0.22257277068982337,0.16666666666666666
1834,2025-09-13,Member,app_push,West,cruelty-free,0.3765945016117595,0.46290083027225204,face-creams,19,128,2,74.0,37.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.5
1835,2025-04-06,Member,email,Midwest,none,0.7863588003183325,0.5683123473420326,face-sunscreen,58,288,5,189.25,37.85,4,0.2,0.2,0.0,0.42857142857142855,4.333333333333333,0.6789692222170506,0.2
1836,2025-10-21,Diamond,email,West,planet,0.6234919036328216,0.6868516676650008,lip-balm-lip-care,26,90,30,1746.8,58.22666666666667,17,0.06666666666666667,0.4,0.0,0.16666666666666666,4.0,0.8098885433913394,0.1
1837,2025-09-09,Member,email,Northeast,none,0.5807730608559355,0.8606090721943964,skin-care-sets-travel-value,71,132,5,203.0,40.6,5,0.0,0.2,0.0,0.2,4.0,-0.19872674640969334,0.2
1838,2025-03-15,Platinum,email,West,cruelty-free,0.7272658309402846,0.2854111571508483,body-lotion-body-oil,25,310,10,731.89,73.189,7,0.3,0.4,0.2,0.15384615384615385,4.0,0.26363939183312113,0.1
1839,2025-10-04,Member,app_push,Northeast,none,0.3749029749394103,0.24902869556429635,face-serum,57,107,10,448.7,44.87,5,0.2,0.3,0.0,0.14285714285714285,4.0,0.5418035098164478,0.2
1840,2025-09-17,Platinum,email,West,none,0.23111856748204754,0.07093790361265544,face-wash-facial-cleanser,22,124,20,1127.18,56.359,12,0.1,0.35,0.0,0.3076923076923077,3.75,0.02695883679470315,0.1
1841,2025-10-22,Platinum,sms,Northeast,none,0.24889665380114614,0.4589675286725784,face-creams,19,89,29,1865.8700000000001,64.34034482758621,16,0.06896551724137931,0.3448275862068966,0.0,0.5384615384615384,4.142857142857143,0.4262976683342919,0.10344827586206896
1842,2025-05-01,Platinum,app_push,West,none,0.5691167864955818,0.27137804464972515,face-serum,88,263,3,201.2,67.06666666666666,3,0.3333333333333333,0.6666666666666666,0.0,0.2,4.0,0.8161432087019083,0.3333333333333333
1843,2025-09-30,Member,app_push,Midwest,none,0.14056494029716834,0.8870325108202101,face-wash-facial-cleanser,32,111,12,647.0,53.916666666666664,5,0.0,0.4166666666666667,0.0,0.08333333333333333,5.0,1.0,0.16666666666666666
1844,2025-04-04,Member,email,Midwest,none,0.47895291479126706,0.3530687489490678,skin-care-sets-travel-value,21,290,4,861.25,215.3125,3,0.5,1.0,0.0,0.14285714285714285,5.0,0.8699371522148106,0.5
1845,2025-04-17,Platinum,email,South,cruelty-free,0.5430759784956704,0.21347718536800017,face-sunscreen,46,277,5,292.53,58.50599999999999,5,0.0,0.4,0.6,0.2222222222222222,4.0,0.2542715354949419,0.2
1846,2025-06-01,Diamond,email,South,none,0.054064622981351305,0.35753789825275584,mini-skincare,26,232,5,179.84,35.968,4,0.0,0.0,0.0,0.2222222222222222,4.5,0.3661332208101271,0.2
1847,2025-04-19,Member,email,Northeast,none,0.282928690622539,0.6133874327865875,face-creams,75,275,4,334.0,83.5,4,0.0,0.25,0.0,0.25,4.5,1.0,0.25
1848,2025-01-03,Member,app_push,Northeast,none,0.09072393184841368,0.7031132352070892,body-lotion-body-oil,93,381,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1849,2025-08-04,Member,sms,Midwest,none,0.36782074143064014,0.4500640023558998,face-sunscreen,40,168,2,62.8,31.4,2,0.5,0.0,0.0,0.6666666666666666,4.5,0.5718323791427105,0.5
1850,2025-05-13,Diamond,email,South,cruelty-free,0.3358239332610008,0.48057017110069056,face-wash-facial-cleanser,26,251,12,907.65,75.6375,6,0.25,0.4166666666666667,0.16666666666666666,0.1,5.0,1.0,0.16666666666666666
1851,2025-09-03,Member,email,Northeast,cruelty-free,0.5361335543367665,0.6960572854577305,skin-care-sets-travel-value,29,138,5,464.05,92.81,5,0.4,0.4,0.0,0.1111111111111111,5.0,1.0,0.2
1852,2025-03-01,Member,sms,Northeast,none,0.2019944467396384,0.6502430422356962,body-lotion-body-oil,57,324,5,283.0,56.6,5,0.0,0.6,0.0,0.0,0.0,0.0,0.2
1853,2025-03-10,Member,sms,Northeast,none,0.8074509285471687,0.567506900804841,face-serum,25,315,1,24.38,24.38,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1854,2025-08-02,Diamond,email,Northeast,luxury,0.2736911077561009,0.19422188739490046,face-creams,22,170,11,1044.92,94.99272727272728,6,0.09090909090909091,0.7272727272727273,0.2727272727272727,0.25,5.0,0.95585116133535,0.18181818181818182
1855,2025-07-29,Member,sms,South,none,0.23834267716759527,0.9066899759089603,lip-balm-lip-care,29,174,4,215.75,53.9375,3,0.0,0.5,0.0,0.5,4.0,1.0,0.25
1856,2025-05-31,Platinum,email,West,none,0.42818304906558063,0.7028810327564989,mini-skincare,67,233,4,321.3,80.325,4,0.25,0.5,0.0,0.07692307692307693,5.0,0.730141153292512,0.25
1857,2025-06-30,Platinum,email,Midwest,clean,0.545722558601891,0.1482152862195377,lip-balm-lip-care,43,203,8,294.5,36.8125,7,0.125,0.0,0.875,0.125,3.0,-0.4520160184066847,0.25
1858,2025-09-18,Member,email,Midwest,planet,0.5867448524702741,0.37130840194077236,face-creams,27,123,10,565.6,56.56,4,0.3,0.3,0.0,0.1111111111111111,5.0,0.9375977112333198,0.1
1859,2025-09-21,Platinum,app_push,Northeast,luxury,0.044722933047030344,0.7876136243689076,skin-care-sets-travel-value,20,120,39,2698.2,69.18461538461538,16,0.10256410256410256,0.41025641025641024,0.20512820512820512,0.2777777777777778,4.0,0.5781683300836906,0.10256410256410256
1860,2025-09-26,Member,email,Midwest,none,0.3233837095803055,0.0680520846952303,skin-care-sets-travel-value,22,115,10,393.5,39.35,7,0.0,0.2,0.0,0.2857142857142857,4.5,0.4104558389376706,0.2
1861,2025-10-25,Member,sms,West,none,0.363633798545839,0.7908898888123502,face-creams,28,86,5,367.29999999999995,73.46,3,0.2,0.4,0.0,0.0,0.0,0.0,0.2
1862,2025-04-06,Member,email,West,none,0.11036188413261827,0.37202311775773356,eye-cream-dark-circles,52,288,2,179.0,89.5,2,0.0,0.5,0.0,0.0,0.0,0.0,0.5
1863,2025-08-28,Member,email,Midwest,none,0.7423918404308937,0.3087398915570794,skin-care-sets-travel-value,33,144,3,205.6,68.53333333333333,3,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333
1864,2025-03-26,Member,sms,Midwest,none,0.43872626942694054,0.7427421896269648,body-lotion-body-oil,59,299,4,161.0,40.25,4,0.25,0.0,0.0,0.0,0.0,0.0,0.25
1865,2025-09-18,Member,sms,West,luxury,0.3402459302353254,0.33327662517137946,eye-cream-dark-circles,50,123,1,200.0,200.0,1,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1866,2025-10-09,Member,app_push,Northeast,none,0.6631398427759593,0.23665483743136506,lip-balm-lip-care,22,102,13,668.05,51.388461538461534,9,0.23076923076923078,0.15384615384615385,0.0,0.2222222222222222,4.5,0.4417969903061135,0.15384615384615385
1867,2025-05-12,Diamond,email,West,none,0.377561741685257,0.6651950291101574,lip-balm-lip-care,19,252,24,1533.07,63.877916666666664,15,0.125,0.2916666666666667,0.0,0.25,3.75,0.5082583085796057,0.08333333333333333
1868,2025-06-01,Member,email,Midwest,none,0.736454282598936,0.6183590610004597,body-lotion-body-oil,23,232,3,119.0,39.666666666666664,2,0.6666666666666666,0.0,0.0,0.25,5.0,0.6507529670993419,0.3333333333333333
1869,2025-02-05,Member,email,Midwest,none,0.24211845129368084,0.6507758509396977,face-serum,79,348,2,142.3,71.15,2,0.5,0.5,0.0,0.2857142857142857,4.0,0.3265516613826966,0.5
1870,2025-01-29,Platinum,email,South,none,0.6657645287006325,0.5255153307042832,face-wash-facial-cleanser,155,355,0,0.0,0.0,0,0.0,0.0,0.0,0.6,4.333333333333333,0.7557418792956209,0.0
1871,2025-03-01,Member,app_push,Northeast,none,0.16102707917865217,0.8135494823920703,face-creams,100,324,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1872,2025-01-14,Member,email,Northeast,none,0.3497205313167653,0.8374338058448861,facial-treatment-masks,118,370,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1873,2025-04-30,Member,email,Midwest,planet,0.18006533195799404,0.6666234608915352,face-sunscreen,50,264,1,175.0,175.0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1874,2025-10-25,Member,email,South,none,0.4902185599226812,0.7706844262436963,eye-cream-dark-circles,28,86,2,108.0,54.0,2,0.0,0.5,0.0,0.0,0.0,0.0,0.5
1875,2025-08-01,Member,sms,West,none,0.2524837658706051,0.3707534800865234,facial-treatment-masks,40,171,4,194.0,48.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.25
1876,2025-06-23,Diamond,email,Northeast,none,0.585712688392607,0.7501231348330268,face-serum,23,210,16,1655.2,103.45,13,0.0625,0.4375,0.0,0.08695652173913043,4.0,0.44579107829507414,0.125
1877,2025-08-07,Platinum,email,West,none,0.397780309191639,0.7630875976788751,facial-treatment-masks,22,165,15,910.35,60.690000000000005,11,0.2,0.3333333333333333,0.0,0.23529411764705882,4.5,0.5823744149604879,0.13333333333333333
1878,2025-01-17,Member,sms,South,none,0.2754266040771416,0.5639274031757078,face-serum,130,367,0,0.0,0.0,0,0.0,0.0,0.0,0.2857142857142857,3.5,0.5556184929840107,0.0
1879,2025-07-16,Diamond,email,South,luxury,0.297230275022408,0.24311052639834405,mini-skincare,19,187,20,2042.7,102.135,14,0.2,0.4,0.3,0.2,4.0,0.6208169065512449,0.05
1880,2025-06-03,Member,app_push,South,none,0.43819521271891826,0.5729075903632808,face-sunscreen,45,230,3,113.0,37.666666666666664,3,0.0,0.3333333333333333,0.0,0.3333333333333333,5.0,1.0,0.3333333333333333
1881,2025-02-04,Member,email,South,none,0.5822036130971974,0.33026553510189116,body-lotion-body-oil,29,349,6,396.0,66.0,5,0.0,0.3333333333333333,0.0,0.125,5.0,1.0,0.16666666666666666
1882,2025-06-01,Diamond,email,South,clean,0.19153779966515377,0.8141994256541354,lip-balm-lip-care,135,232,0,0.0,0.0,0,0.0,0.0,0.0,0.2857142857142857,4.5,0.8714139838393549,0.0
1883,2025-07-19,Member,email,South,none,0.39918352815424063,0.26376309692292216,face-serum,137,184,0,0.0,0.0,0,0.0,0.0,0.0,0.3333333333333333,4.0,-0.026002175025888197,0.0
1884,2025-05-11,Member,app_push,Northeast,clean,0.07638071493305609,0.7644880484719868,face-creams,57,253,1,28.0,28.0,1,0.0,0.0,0.0,0.3333333333333333,4.333333333333333,0.7715252416983428,1.0
1885,2025-10-04,Member,email,West,none,0.28953966887287447,0.8257459183966772,lip-balm-lip-care,23,107,12,984.23,82.01916666666666,9,0.16666666666666666,0.3333333333333333,0.0,0.2222222222222222,3.5,-0.029965742749322344,0.08333333333333333
1886,2025-10-13,Platinum,email,South,none,0.33343792326676214,0.6929943037789296,face-sunscreen,27,98,34,2068.94,60.851176470588236,18,0.14705882352941177,0.3235294117647059,0.0,0.2857142857142857,3.75,0.26115445234233975,0.08823529411764706
1887,2025-04-19,Member,email,Midwest,luxury,0.31220259310913917,0.8623736501057512,mini-skincare,52,275,3,371.4,123.8,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,5.0,1.0,0.3333333333333333
1888,2025-10-12,Member,email,Midwest,cruelty-free,0.2704994586307139,0.6363646312799105,face-wash-facial-cleanser,19,99,10,429.0,42.9,6,0.0,0.3,0.4,0.0,0.0,0.0,0.1
1889,2025-03-14,Member,email,South,cruelty-free,0.34127539693510334,0.7461576713524493,eye-cream-dark-circles,203,311,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1890,2025-02-07,Member,app_push,West,none,0.4479550476118409,0.5708102074147955,face-sunscreen,48,346,3,118.0,39.333333333333336,3,0.0,0.3333333333333333,0.0,0.4,4.0,0.23741275782791302,0.3333333333333333
1891,2025-07-14,Member,app_push,South,none,0.24511008924146102,0.1262617630352342,skin-care-sets-travel-value,21,189,7,292.25,41.75,7,0.14285714285714285,0.14285714285714285,0.0,0.16666666666666666,4.0,0.36179961863067167,0.14285714285714285
1892,2025-02-15,Member,email,Northeast,none,0.16749112558451076,0.694031758845657,skin-care-sets-travel-value,49,338,4,803.0,200.75,4,0.0,0.75,0.0,0.6,3.6666666666666665,0.3350429382156004,0.25
1893,2025-04-06,Platinum,app_push,Northeast,none,0.30048453041298295,0.530464725794605,body-lotion-body-oil,67,288,5,241.0,48.2,4,0.0,0.4,0.0,0.46153846153846156,4.333333333333333,0.7676829787373212,0.2
1894,2025-05-03,Member,email,South,cruelty-free,0.15328597881084652,0.435294126290888,lip-balm-lip-care,51,261,2,65.2,32.6,2,0.5,0.0,0.0,0.0,0.0,0.0,0.5
1895,2025-07-26,Member,sms,Northeast,none,0.5807322239095778,0.6863690270942191,facial-treatment-masks,28,177,6,368.8,61.46666666666667,6,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,3.0,-0.18583317936876217,0.16666666666666666
1896,2025-09-08,Diamond,email,Midwest,none,0.32216256335003846,0.3079989486077341,body-lotion-body-oil,29,133,30,1258.4,41.94666666666667,16,0.16666666666666666,0.13333333333333333,0.0,0.0,0.0,0.0,0.06666666666666667
1897,2025-09-25,Member,email,South,none,0.3754432056465182,0.39893672079033693,facial-treatment-masks,22,116,13,644.4300000000001,49.571538461538466,10,0.3076923076923077,0.23076923076923078,0.0,0.125,3.0,0.3331029947288528,0.15384615384615385
1898,2025-07-07,Diamond,email,Northeast,none,0.5136470590157913,0.02724617857391384,face-serum,38,196,25,1518.28,60.7312,12,0.2,0.32,0.0,0.19047619047619047,3.25,0.24547014540367748,0.12
1899,2025-10-17,Member,email,West,planet,0.3283064450308931,0.30163791037703824,body-lotion-body-oil,21,94,17,1096.3700000000001,64.49235294117648,10,0.058823529411764705,0.35294117647058826,0.0,0.1111111111111111,4.0,0.9108955710711495,0.11764705882352941
1900,2025-08-07,Platinum,app_push,Midwest,none,0.34397412396289695,0.7647387479003538,eye-cream-dark-circles,22,165,6,343.12,57.18666666666667,5,0.16666666666666666,0.3333333333333333,0.0,0.3,5.0,0.9709883337102357,0.16666666666666666
1901,2025-09-20,Member,email,South,none,0.17280596909671453,0.6347734863575767,lip-balm-lip-care,38,121,11,636.0,57.81818181818182,10,0.18181818181818182,0.2727272727272727,0.0,0.125,4.0,1.0,0.09090909090909091
1902,2025-06-22,Platinum,email,West,luxury,0.2270147750698079,0.8879287301551144,eye-cream-dark-circles,38,211,5,429.66999999999996,85.934,5,0.0,0.8,0.2,0.375,3.3333333333333335,0.25127367081580165,0.2
1903,2025-02-05,Member,email,South,none,0.42429867753164646,0.9591476591258685,face-creams,19,348,4,173.0,43.25,4,0.25,0.5,0.0,0.2727272727272727,4.0,0.4191104226417859,0.25
1904,2025-03-05,Member,sms,Northeast,none,0.17696954836142695,0.8287989008319369,skin-care-sets-travel-value,84,320,1,20.4,20.4,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1905,2025-05-05,Diamond,email,Midwest,none,0.6103755435438509,0.2990068612427467,lip-balm-lip-care,26,259,7,359.03,51.29,5,0.2857142857142857,0.2857142857142857,0.0,0.2222222222222222,3.5,-0.26216540538480304,0.14285714285714285
1906,2025-09-03,Member,email,West,none,0.21898885829902856,0.6716610617435412,face-serum,20,138,7,566.5,80.92857142857143,4,0.14285714285714285,0.42857142857142855,0.0,0.2,4.0,0.7832150177343966,0.14285714285714285
1907,2025-05-05,Member,email,Northeast,none,0.4738580720446266,0.6726789914559782,face-serum,106,259,0,0.0,0.0,0,0.0,0.0,0.0,0.16666666666666666,5.0,1.0,0.0
1908,2025-01-05,Platinum,app_push,South,clean,0.274278866621087,0.6354889657096869,lip-balm-lip-care,177,379,0,0.0,0.0,0,0.0,0.0,0.0,0.3333333333333333,4.0,0.25437722216999276,0.0
1909,2025-05-10,Member,email,South,cruelty-free,0.615642300473594,0.6275180364438411,eye-cream-dark-circles,47,254,2,84.0,42.0,2,0.0,0.0,0.5,0.2857142857142857,4.0,0.49980473684380256,0.5
1910,2025-07-29,Member,email,West,none,0.23686512492354528,0.5693244485757472,mini-skincare,143,174,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1911,2025-10-25,Diamond,sms,Northeast,planet,0.6436168126660139,0.7589345266757284,eye-cream-dark-circles,35,86,23,1359.8,59.12173913043478,9,0.2608695652173913,0.4782608695652174,0.043478260869565216,0.2,3.5,0.2380634949890614,0.08695652173913043
1912,2025-02-28,Member,email,West,none,0.298558320591631,0.7328964191244082,face-wash-facial-cleanser,118,325,0,0.0,0.0,0,0.0,0.0,0.0,0.2,5.0,1.0,0.0
1913,2025-04-04,Member,sms,Northeast,planet,0.23677074300248066,0.5325082439683687,body-lotion-body-oil,56,290,2,109.0,54.5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.5
1914,2025-05-22,Diamond,app_push,Midwest,none,0.3160781713362454,0.2408270927881207,mini-skincare,21,242,16,1148.28,71.7675,9,0.25,0.375,0.0,0.2222222222222222,4.0,0.5310986578410787,0.125
1915,2025-05-27,Member,sms,Midwest,none,0.5304906954788143,0.11015926459087774,face-wash-facial-cleanser,27,237,5,408.6,81.72,5,0.4,0.4,0.0,0.0,0.0,0.0,0.2
1916,2025-10-20,Member,email,Midwest,none,0.4850666612408306,0.8403714676167873,face-wash-facial-cleanser,36,91,8,445.3,55.6625,5,0.25,0.625,0.0,0.2,4.0,0.24031183601990552,0.125
1917,2025-04-30,Diamond,app_push,Northeast,none,0.5460668495839595,0.7926235439099811,face-sunscreen,23,264,22,1876.77,85.30772727272728,12,0.13636363636363635,0.5,0.0,0.3157894736842105,3.5,0.26154497117871117,0.13636363636363635
1918,2025-06-11,Member,email,South,luxury,0.7995772305962766,0.14968735865005917,face-sunscreen,36,222,7,480.33,68.61857142857143,5,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.1111111111111111,3.0,0.2768468174350152,0.14285714285714285
1919,2025-03-17,Diamond,email,Northeast,luxury,0.28890236447052126,0.2091468522293371,face-wash-facial-cleanser,26,308,7,450.0,64.28571428571429,6,0.0,0.14285714285714285,0.2857142857142857,0.23809523809523808,4.4,0.637560186045411,0.14285714285714285
1920,2025-01-18,Platinum,app_push,Northeast,planet,0.8365114274838847,0.7489310490937485,facial-treatment-masks,45,366,2,130.0,65.0,2,0.0,0.5,0.0,0.25,4.666666666666667,0.7291756421977689,0.5
1921,2025-04-28,Platinum,app_push,Northeast,cruelty-free,0.26642397449379185,0.2891663519546244,face-creams,68,266,5,296.12,59.224000000000004,3,0.2,0.4,0.4,0.4,4.5,0.5263019744021171,0.2
1922,2025-05-09,Member,sms,Northeast,none,0.6002226843731759,0.8713168320178212,face-serum,63,255,1,109.0,109.0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1923,2025-02-21,Member,email,West,none,0.30855372406686465,0.08994917925310808,skin-care-sets-travel-value,93,332,0,0.0,0.0,0,0.0,0.0,0.0,0.2,4.0,0.3533369382011432,0.0
1924,2025-07-18,Platinum,email,South,none,0.43055951508913237,0.9571615695848615,eye-cream-dark-circles,62,185,7,431.05,61.57857142857143,5,0.42857142857142855,0.42857142857142855,0.0,0.2857142857142857,4.0,0.7441914688801636,0.14285714285714285
1925,2025-04-10,Platinum,email,South,clean,0.45260247850539875,0.402187492681907,eye-cream-dark-circles,55,284,3,110.2,36.733333333333334,3,0.3333333333333333,0.0,1.0,0.3,4.333333333333333,0.4375001953627606,0.3333333333333333
1926,2025-01-18,Member,email,South,none,0.31817814411547335,0.16929218390697456,face-wash-facial-cleanser,20,366,2,151.0,75.5,2,0.5,0.5,0.0,0.0,0.0,0.0,0.5
1927,2025-06-10,Member,sms,Northeast,none,0.06536244645954649,0.5916151659130341,face-serum,77,223,2,91.0,45.5,2,0.0,0.5,0.0,0.0,0.0,0.0,0.5
1928,2025-03-17,Member,email,Northeast,none,0.11914322274979566,0.5701146718056581,mini-skincare,37,308,2,87.0,43.5,2,0.0,0.0,0.0,0.16666666666666666,4.0,0.6382832566867336,0.5
1929,2025-08-07,Member,app_push,Midwest,none,0.4570193825359493,0.6453683925718714,body-lotion-body-oil,60,165,14,863.5,61.67857142857143,10,0.0,0.21428571428571427,0.0,0.0,0.0,0.0,0.14285714285714285
1930,2025-01-06,Member,sms,Midwest,luxury,0.18878307071791464,0.1153189614198413,face-sunscreen,19,378,11,612.7,55.7,9,0.09090909090909091,0.36363636363636365,0.18181818181818182,0.1,3.0,-0.5713184652681722,0.18181818181818182
1931,2025-08-19,Member,sms,Midwest,planet,0.5781852121367191,0.6291689009432059,face-sunscreen,46,153,4,256.47,64.1175,4,0.5,0.5,0.0,0.4,4.5,0.7403088398022162,0.25
1932,2025-06-12,Platinum,app_push,West,none,0.42832426898779913,0.721683262221113,lip-balm-lip-care,23,221,13,990.9,76.22307692307692,11,0.23076923076923078,0.3076923076923077,0.0,0.23076923076923078,4.666666666666667,0.8430254768620061,0.07692307692307693
1933,2025-08-08,Member,email,West,luxury,0.2584254313544876,0.2217616508597371,face-serum,21,164,3,164.25,54.75,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
1934,2025-04-25,Member,sms,West,clean,0.3537349250910163,0.116470877865186,face-wash-facial-cleanser,21,269,1,88.0,88.0,1,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1935,2025-09-22,Member,email,South,none,0.1864930867553257,0.47712553397315205,face-serum,36,119,11,756.82,68.80181818181819,9,0.18181818181818182,0.45454545454545453,0.0,0.2,5.0,1.0,0.18181818181818182
1936,2025-06-01,Member,email,Midwest,none,0.4801728925460272,0.8230052555231733,face-creams,53,232,4,134.9,33.725,4,0.5,0.0,0.0,0.0,0.0,0.0,0.25
1937,2025-10-27,Member,sms,South,none,0.3493851712776649,0.460262198025571,mini-skincare,31,84,11,628.6700000000001,57.151818181818186,10,0.0,0.2727272727272727,0.0,0.2,4.0,0.9498241175605013,0.18181818181818182
1938,2025-03-30,Diamond,email,West,cruelty-free,0.7652034909873774,0.25009310182515765,eye-cream-dark-circles,51,295,13,560.55,43.11923076923077,9,0.38461538461538464,0.3076923076923077,0.46153846153846156,0.10526315789473684,5.0,0.8173144256969249,0.15384615384615385
1939,2025-09-14,Member,app_push,South,none,0.3249319402254961,0.7530013622605618,facial-treatment-masks,20,127,22,1856.5,84.38636363636364,12,0.09090909090909091,0.45454545454545453,0.0,0.15384615384615385,3.5,0.5278509009330978,0.09090909090909091
1940,2025-07-17,Member,app_push,West,none,0.29547629800697317,0.20243730778354424,lip-balm-lip-care,111,186,0,0.0,0.0,0,0.0,0.0,0.0,0.16666666666666666,5.0,1.0,0.0
1941,2025-10-05,Platinum,app_push,Northeast,clean,0.4443219905113654,0.7498348074191933,face-sunscreen,42,106,7,412.67,58.95285714285715,6,0.0,0.42857142857142855,0.7142857142857143,0.6,3.6666666666666665,0.19233605563954267,0.14285714285714285
1942,2025-02-21,Diamond,email,West,luxury,0.4610310085565211,0.28463170071800975,face-sunscreen,19,332,21,1772.69,84.41380952380953,8,0.19047619047619047,0.47619047619047616,0.23809523809523808,0.25,4.0,0.6916468848531291,0.14285714285714285
1943,2025-06-04,Platinum,email,South,none,0.3359163586434186,0.5384758882383546,body-lotion-body-oil,24,229,6,165.53,27.588333333333335,5,0.3333333333333333,0.0,0.0,0.3076923076923077,4.25,0.43822898555493695,0.3333333333333333
1944,2025-09-29,Platinum,email,West,clean,0.4499120785852219,0.49796268091707424,face-sunscreen,24,112,28,1204.82,43.02928571428571,16,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.35714285714285715,4.8,0.7185844981875735,0.14285714285714285
1945,2025-03-15,Member,email,South,clean,0.15449189824908888,0.2100102219171437,lip-balm-lip-care,999,310,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1946,2025-10-16,Member,email,West,cruelty-free,0.4097090330075732,0.2521601382469173,face-sunscreen,35,95,14,817.7,58.40714285714286,10,0.07142857142857142,0.14285714285714285,0.42857142857142855,0.2857142857142857,5.0,0.895064780646128,0.14285714285714285
1947,2025-10-18,Member,sms,Midwest,cruelty-free,0.4202545483535537,0.7425213027482048,face-wash-facial-cleanser,40,93,10,534.73,53.473,8,0.1,0.4,0.2,0.0,0.0,0.0,0.1
1948,2025-05-28,Platinum,app_push,Midwest,none,0.44262022673045537,0.5838001128096353,body-lotion-body-oil,23,236,10,557.4,55.739999999999995,10,0.1,0.3,0.0,0.15384615384615385,4.5,0.9336467391732601,0.1
1949,2025-08-07,Platinum,email,West,none,0.5238704996722928,0.18615356650505238,face-serum,38,165,5,170.86,34.172000000000004,5,0.4,0.0,0.0,0.1111111111111111,4.0,0.5591957698858608,0.2
1950,2025-05-20,Member,app_push,Northeast,none,0.7000633015159702,0.5377445971120713,face-serum,50,244,1,32.0,32.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
