customer_id,join_date,loyalty_tier,pref_channel,region,label_affinity,discount_sensitivity,premium_pref,primary_category
1937,2025-10-27,Member,sms,South,none,0.3493851712776649,0.460262198025571,mini-skincare
1938,2025-03-30,Diamond,email,West,cruelty-free,0.7652034909873774,0.25009310182515765,eye-cream-dark-circles
1939,2025-09-14,Member,app_push,South,none,0.3249319402254961,0.7530013622605618,facial-treatment-masks
1940,2025-07-17,Member,app_push,West,none,0.29547629800697317,0.20243730778354424,lip-balm-lip-care
1941,2025-10-05,Platinum,app_push,Northeast,clean,0.4443219905113654,0.7498348074191933,face-sunscreen
1942,2025-02-21,Diamond,email,West,luxury,0.4610310085565211,0.28463170071800975,face-sunscreen
1943,2025-06-04,Platinum,email,South,none,0.3359163586434186,0.5384758882383546,body-lotion-body-oil
1944,2025-09-29,Platinum,email,West,clean,0.4499120785852219,0.49796268091707424,face-sunscreen
1945,2025-03-15,Member,email,South,clean,0.15449189824908888,0.2100102219171437,lip-balm-lip-care
1946,2025-10-16,Member,email,West,cruelty-free,0.4097090330075732,0.2521601382469173,face-sunscreen
1947,2025-10-18,Member,sms,Midwest,cruelty-free,0.4202545483535537,0.7425213027482048,face-wash-facial-cleanser
1948,2025-05-28,Platinum,app_push,Midwest,none,0.44262022673045537,0.5838001128096353,body-lotion-body-oil
1949,2025-08-07,Platinum,email,West,none,0.5238704996722928,0.18615356650505238,face-serum
1950,2025-05-20,Member,app_push,Northeast,none,0.7000633015159702,0.5377445971120713,face-serum
1951,2025-07-17,Platinum,email,West,planet,0.20989515294263125,0.34881061399593466,lip-balm-lip-care
1952,2025-09-15,Platinum,app_push,South,none,0.3520591814636968,0.3641666774579544,face-serum
1953,2025-08-11,Platinum,app_push,Midwest,none,0.36014867949048895,0.5396608567931657,face-creams
1954,2025-03-28,Member,sms,Midwest,clean,0.6039092322419854,0.6576231291379835,facial-treatment-masks
1955,2025-06-23,Member,app_push,South,luxury,0.2788087983337937,0.4130542581136296,body-lotion-body-oil
1956,2025-08-29,Member,sms,South,none,0.39927945533564524,0.5217653728228031,skin-care-sets-travel-value
1957,2025-06-24,Diamond,sms,West,none,0.21838325524737773,0.30612972308214315,facial-treatment-masks
1958,2025-03-28,Platinum,email,South,none,0.5773734271108115,0.4362645721178977,mini-skincare
1959,2025-08-14,Diamond,email,West,none,0.800509551293952,0.5060252482142503,face-serum
1960,2025-08-04,Platinum,email,Northeast,planet,0.33082596309449613,0.615763062488578,face-creams
1961,2025-07-10,Platinum,app_push,South,none,0.41423922118840373,0.2529924449910956,skin-care-sets-travel-value
1962,2025-04-11,Member,email,Midwest,cruelty-free,0.7813739365475233,0.28152412817213707,skin-care-sets-travel-value
1963,2025-06-18,Platinum,sms,South,none,0.5521980632948742,0.4767144395865452,eye-cream-dark-circles
1964,2025-06-30,Member,email,Northeast,none,0.4325685520499617,0.508055427769618,skin-care-sets-travel-value
1965,2025-03-06,Platinum,sms,West,none,0.41595323653915955,0.8198612161537401,face-sunscreen
1966,2025-10-05,Member,app_push,Midwest,none,0.3598520682825867,0.4010634421972294,body-lotion-body-oil
1967,2025-06-28,Diamond,sms,South,none,0.303329877776931,0.7307508106313575,body-lotion-body-oil
1968,2025-01-17,Diamond,email,Northeast,none,0.34384916695621653,0.6572650472814235,face-creams
1969,2025-03-23,Member,sms,West,none,0.37665031770756185,0.4388007594246997,face-creams
1970,2025-08-31,Platinum,email,Midwest,none,0.2627772555461607,0.6304257564848922,skin-care-sets-travel-value
1971,2025-07-27,Platinum,app_push,West,none,0.1657229889722197,0.7504669261321247,mini-skincare
1972,2025-06-12,Member,email,West,none,0.5844266687107729,0.8316883246532262,body-lotion-body-oil
1973,2025-05-29,Member,email,South,luxury,0.47102991410957623,0.5777870430012957,mini-skincare
1974,2025-04-24,Member,app_push,Midwest,clean,0.36872202706010415,0.425128486118994,body-lotion-body-oil
1975,2025-10-10,Member,app_push,South,none,0.28055889609362494,0.4066316830554072,body-lotion-body-oil
1976,2025-04-16,Diamond,app_push,South,none,0.17691409014052398,0.44131658111199795,body-lotion-body-oil
1977,2025-09-07,Platinum,email,South,none,0.7347034691505258,0.42060108638849936,skin-care-sets-travel-value
1978,2025-01-21,Member,sms,Midwest,none,0.16302548566571506,0.5277092306082081,body-lotion-body-oil
1979,2025-06-10,Member,app_push,West,none,0.5153950218182243,0.23680993139184264,face-serum
1980,2025-03-19,Member,sms,South,clean,0.23319902631123107,0.20476699912039362,face-wash-facial-cleanser
1981,2025-05-07,Member,email,South,cruelty-free,0.5005220081166616,0.47475806717628866,body-lotion-body-oil
1982,2025-07-06,Member,email,Midwest,planet,0.24313432518397227,0.5421510910560966,lip-balm-lip-care
1983,2025-01-21,Member,email,Midwest,none,0.9209196694298952,0.6746915681094204,face-wash-facial-cleanser
1984,2025-01-30,Member,email,South,none,0.20037063954472475,0.43313705415794557,body-lotion-body-oil
1985,2025-06-23,Member,email,Midwest,none,0.4144901028550955,0.3632202808273769,facial-treatment-masks
1986,2025-07-20,Platinum,email,Midwest,none,0.5600703813140245,0.22022192157438183,face-creams
1987,2025-01-19,Diamond,sms,Midwest,cruelty-free,0.273430844252269,0.5885790749766681,eye-cream-dark-circles
1988,2025-10-16,Member,app_push,Northeast,clean,0.8509468967063457,0.6904084448698852,mini-skincare
1989,2025-05-12,Platinum,email,Midwest,cruelty-free,0.588407881820372,0.4614236167612767,face-creams
1990,2025-10-22,Platinum,email,South,luxury,0.32922303863596364,0.4070802496284726,lip-balm-lip-care
1991,2025-02-10,Platinum,app_push,West,none,0.6782531916104495,0.2999384015931013,face-sunscreen
1992,2025-09-24,Platinum,app_push,Midwest,none,0.5763983315566314,0.5993409199683175,face-sunscreen
1993,2025-07-13,Member,app_push,West,none,0.16151865789039777,0.471451891074784,face-serum
1994,2025-08-30,Platinum,email,West,none,0.7262607535652242,0.5439785334335089,face-creams
1995,2025-08-31,Member,sms,Northeast,none,0.08457026833261325,0.8365068394619397,mini-skincare
1996,2025-02-23,Member,sms,Northeast,luxury,0.10233392139722534,0.8768146443524157,face-serum
1997,2025-02-20,Member,email,Midwest,planet,0.4536825789805222,0.2130317950885508,face-creams
1998,2025-10-19,Member,email,Northeast,clean,0.5954882506757194,0.1305100624933103,face-wash-facial-cleanser
1999,2025-05-10,Platinum,app_push,West,none,0.3545646863559696,0.6617701689524518,face-serum
2000,2025-03-02,Member,email,Midwest,none,0.02098109829361051,0.4862873651413087,face-wash-facial-cleanser
2001,2025-07-09,Diamond,email,South,none,0.3270408766322636,0.09715163251162703,lip-balm-lip-care
2002,2025-09-18,Platinum,email,Midwest,planet,0.31423363451430536,0.19036809459925164,face-wash-facial-cleanser
2003,2025-03-24,Platinum,sms,Northeast,none,0.28226301954756333,0.18523555388409285,body-lotion-body-oil
2004,2025-09-21,Member,email,Midwest,none,0.19748399444431416,0.24524910470231634,face-wash-facial-cleanser
2005,2025-01-20,Member,sms,West,none,0.26529185062393507,0.7531824487634777,mini-skincare
2006,2025-07-06,Member,email,Northeast,none,0.18949812652234044,0.71648365290302,face-sunscreen
2007,2025-04-23,Platinum,email,West,none,0.3249935765120841,0.6963335854496667,facial-treatment-masks
2008,2025-06-06,Member,email,South,luxury,0.36758243591982337,0.2589034482176711,face-wash-facial-cleanser
2009,2025-07-01,Member,email,South,luxury,0.24410008525643556,0.75491810750516,skin-care-sets-travel-value
2010,2025-03-02,Member,app_push,West,clean,0.3298910605875871,0.17371609875631375,body-lotion-body-oil
2011,2025-01-15,Member,email,West,none,0.15766341789119406,0.7300828361238739,face-wash-facial-cleanser
2012,2025-06-05,Member,sms,South,none,0.03547717387668229,0.3815564007769845,lip-balm-lip-care
2013,2025-10-14,Member,app_push,West,none,0.3678297521348848,0.5506584314929965,eye-cream-dark-circles
2014,2025-03-29,Diamond,email,Northeast,none,0.19577485322023228,0.26363219059770676,skin-care-sets-travel-value
2015,2025-06-17,Member,email,Midwest,none,0.14557503277975842,0.5584512933090304,skin-care-sets-travel-value
2016,2025-02-07,Diamond,email,South,none,0.5310129425596336,0.41090099528994123,face-serum
2017,2025-04-14,Platinum,email,West,none,0.33545871111557946,0.39543191450265697,mini-skincare
2018,2025-02-08,Member,app_push,Northeast,clean,0.27207933607923285,0.7476578453481109,eye-cream-dark-circles
2019,2025-02-03,Platinum,email,South,none,0.7612416048841685,0.9052923826975116,face-creams
2020,2025-08-29,Member,sms,South,luxury,0.7165320536633449,0.5104009255323531,face-sunscreen
2021,2025-09-29,Member,email,Northeast,cruelty-free,0.32783180329783396,0.19843313220961745,face-serum
2022,2025-10-04,Platinum,email,Midwest,cruelty-free,0.27693048179679974,0.2385434900671738,body-lotion-body-oil
2023,2025-08-07,Platinum,email,West,luxury,0.10707569870675221,0.3281336864108163,mini-skincare
2024,2025-02-12,Member,app_push,West,none,0.6573808659644231,0.3714886394135193,face-serum
2025,2025-10-05,Diamond,sms,Northeast,planet,0.3523971112270027,0.5193865534192393,skin-care-sets-travel-value
2026,2025-01-04,Member,sms,South,planet,0.223719575425394,0.7966882267954098,facial-treatment-masks
2027,2025-03-22,Member,email,West,none,0.5862750120001724,0.6833408404090858,face-serum
2028,2025-03-21,Member,email,Northeast,none,0.5864718268666337,0.5702864100901598,face-creams
2029,2025-08-12,Member,app_push,Midwest,planet,0.626689948150524,0.7339388311700729,face-wash-facial-cleanser
2030,2025-02-10,Member,sms,South,planet,0.3775015138336516,0.13980109239791277,body-lotion-body-oil
2031,2025-10-18,Member,sms,West,planet,0.31181326609709437,0.3129863845965259,face-serum
2032,2025-02-26,Member,email,Midwest,planet,0.4517919186691934,0.4874065766411712,face-wash-facial-cleanser
2033,2025-09-16,Diamond,email,West,planet,0.46358811607125233,0.47894405974993354,face-creams
2034,2025-06-24,Diamond,app_push,Northeast,none,0.2936899340532131,0.5112838491138071,eye-cream-dark-circles
2035,2025-03-17,Member,email,Midwest,none,0.6125453044904194,0.900661695194274,body-lotion-body-oil
2036,2025-05-07,Member,email,South,none,0.8014087016275041,0.40090378470918747,face-wash-facial-cleanser
2037,2025-02-04,Platinum,sms,Northeast,none,0.36916384553709247,0.6832146206800572,skin-care-sets-travel-value
2038,2025-05-09,Member,email,South,cruelty-free,0.3823100671160891,0.3280806344297484,facial-treatment-masks
2039,2025-07-27,Member,sms,Midwest,none,0.2991278040944982,0.8527411173949686,body-lotion-body-oil
2040,2025-03-03,Platinum,sms,Midwest,none,0.4269448864724963,0.9654183984237377,skin-care-sets-travel-value
2041,2025-10-16,Member,email,Midwest,cruelty-free,0.605573920647373,0.6688049461168034,facial-treatment-masks
2042,2025-07-19,Platinum,email,South,none,0.8155736722541708,0.41518538978958097,skin-care-sets-travel-value
2043,2025-04-21,Platinum,email,South,none,0.39806023403066426,0.0990513305063352,facial-treatment-masks
2044,2025-03-28,Member,email,South,none,0.1927839726382398,0.5166232471158166,eye-cream-dark-circles
2045,2025-08-21,Member,email,West,none,0.2677090277989119,0.3666618542004148,lip-balm-lip-care
2046,2025-04-30,Member,email,West,none,0.1332002207541296,0.15076048576620324,face-wash-facial-cleanser
2047,2025-10-10,Member,email,South,luxury,0.2234702025798955,0.4428815490673038,face-serum
2048,2025-05-20,Platinum,email,South,none,0.46134130541351887,0.3187740744307451,face-creams
2049,2025-07-30,Member,email,South,none,0.25814020389158815,0.1834810011723949,face-serum
2050,2025-09-29,Member,sms,South,none,0.2772218474474445,0.8520019866474232,skin-care-sets-travel-value
2051,2025-10-13,Platinum,email,Northeast,none,0.19418449847523636,0.3765756845431294,face-wash-facial-cleanser
2052,2025-03-15,Member,email,West,luxury,0.577133071738216,0.8124916596307834,eye-cream-dark-circles
2053,2025-05-10,Member,sms,South,none,0.1461956705690821,0.3539831671246134,face-wash-facial-cleanser
2054,2025-08-04,Member,sms,Northeast,none,0.6500465236436195,0.7710346599608152,facial-treatment-masks
2055,2025-05-04,Member,sms,South,none,0.7817793247078875,0.9009849049484515,body-lotion-body-oil
2056,2025-04-03,Diamond,sms,West,none,0.16690865524713702,0.3683283287943559,mini-skincare
2057,2025-07-05,Member,email,South,planet,0.4895626816647742,0.5741136927923335,body-lotion-body-oil
2058,2025-09-26,Member,app_push,South,none,0.34738620826332595,0.6446763232682965,lip-balm-lip-care
2059,2025-05-20,Diamond,sms,West,luxury,0.3997761194956913,0.6125240019198154,body-lotion-body-oil
2060,2025-04-29,Member,email,West,none,0.47895584700259125,0.4068642362823473,facial-treatment-masks
2061,2025-08-17,Platinum,sms,South,none,0.2556643725719412,0.5382390911384808,lip-balm-lip-care
2062,2025-06-01,Member,sms,Northeast,cruelty-free,0.49929111045366004,0.6406834302086141,face-serum
2063,2025-04-04,Member,sms,South,none,0.3801846180501042,0.5835795470440012,lip-balm-lip-care
2064,2025-09-21,Member,email,South,none,0.14724526742549715,0.4316033147527411,eye-cream-dark-circles
2065,2025-07-02,Diamond,sms,West,none,0.06215356466295156,0.8142199337948492,eye-cream-dark-circles
2066,2025-07-21,Member,sms,South,none,0.39549998588688245,0.7082917777648239,eye-cream-dark-circles
2067,2025-09-01,Member,sms,West,none,0.48467224822120597,0.13878563682825695,lip-balm-lip-care
2068,2025-01-29,Member,email,West,none,0.3638087163880219,0.4378642412601975,face-sunscreen
2069,2025-09-13,Member,email,West,none,0.4420624692435666,0.6491703953106946,face-sunscreen
2070,2025-02-11,Member,app_push,South,none,0.36459249467566235,0.5787786297685801,facial-treatment-masks
2071,2025-01-04,Member,email,South,none,0.33404260566312266,0.5645576217418293,skin-care-sets-travel-value
2072,2025-10-25,Platinum,sms,South,none,0.5368585874255171,0.8464618203481166,skin-care-sets-travel-value
2073,2025-03-25,Member,email,Midwest,none,0.34909723444064505,0.4085421672300858,facial-treatment-masks
2074,2025-01-09,Member,sms,West,cruelty-free,0.695293891592097,0.24193968575050445,facial-treatment-masks
2075,2025-07-30,Member,sms,West,luxury,0.29600419032268543,0.49369375674385596,skin-care-sets-travel-value
2076,2025-04-01,Member,sms,South,cruelty-free,0.6581174819685027,0.4790960118068577,face-creams
2077,2025-05-06,Platinum,app_push,Midwest,none,0.25638259207045483,0.7764457729475533,face-wash-facial-cleanser
2078,2025-10-15,Member,email,South,none,0.43694724742029806,0.6360304864757931,face-sunscreen
2079,2025-06-21,Platinum,email,Midwest,none,0.014218409831269917,0.5673243100190613,skin-care-sets-travel-value
2080,2025-01-05,Member,email,Northeast,none,0.7398112423802885,0.6521932898706104,face-serum
2081,2025-07-23,Platinum,email,West,cruelty-free,0.7217770800760672,0.4518784026559098,skin-care-sets-travel-value
2082,2025-02-18,Platinum,email,Midwest,none,0.2606418090242651,0.5177696712434879,mini-skincare
2083,2025-04-07,Member,app_push,Northeast,luxury,0.5258070879467359,0.8305600340713559,face-sunscreen
2084,2025-03-06,Platinum,email,South,none,0.4005852318103669,0.143475659954541,lip-balm-lip-care
2085,2025-10-02,Diamond,sms,South,none,0.6245140027340363,0.8987651794231479,eye-cream-dark-circles
2086,2025-01-26,Member,sms,South,none,0.18065128331516778,0.23747932567256774,face-sunscreen
2087,2025-06-12,Platinum,email,West,none,0.35090634190899617,0.6513471165375299,facial-treatment-masks
2088,2025-05-22,Member,email,West,none,0.1658119037105864,0.42889870988850626,lip-balm-lip-care
2089,2025-06-15,Member,email,Midwest,clean,0.504364232370206,0.5269413954036554,lip-balm-lip-care
2090,2025-06-27,Platinum,email,Northeast,none,0.7324117402065161,0.6907260097649792,face-serum
2091,2025-01-31,Platinum,email,West,none,0.6310735143045624,0.6888372140111607,body-lotion-body-oil
2092,2025-04-06,Member,sms,West,none,0.4997960627863887,0.7577992028273649,facial-treatment-masks
2093,2025-06-20,Member,sms,Northeast,clean,0.32511531682769057,0.22780236026889367,lip-balm-lip-care
2094,2025-02-02,Member,email,Midwest,none,0.799147496411578,0.6273246136604504,skin-care-sets-travel-value
2095,2025-09-01,Platinum,email,Midwest,none,0.48341403793407955,0.5781297270124063,eye-cream-dark-circles
2096,2025-09-01,Member,app_push,Midwest,none,0.4689146052157006,0.5077758399736431,skin-care-sets-travel-value
2097,2025-06-08,Diamond,email,Midwest,luxury,0.2664574433710545,0.3423073823472584,face-creams
2098,2025-08-30,Platinum,email,Northeast,cruelty-free,0.5115086567527224,0.5684716326228659,face-serum
2099,2025-05-09,Diamond,sms,South,none,0.7928946073037111,0.08016906673533734,eye-cream-dark-circles
2100,2025-06-18,Member,sms,South,none,0.22557469409547096,0.6588744090446939,lip-balm-lip-care
2101,2025-05-20,Platinum,app_push,Midwest,none,0.7204205081148664,0.2638684570533069,face-creams
2102,2025-02-11,Diamond,email,Northeast,none,0.7866987042657574,0.7811328083690183,face-creams
2103,2025-02-22,Member,sms,South,none,0.43660504782298526,0.300389621875622,skin-care-sets-travel-value
2104,2025-06-12,Member,email,Northeast,none,0.8106766489126698,0.799302866630019,skin-care-sets-travel-value
2105,2025-01-24,Member,email,Northeast,none,0.5575877793257684,0.4394596457071036,face-creams
2106,2025-07-08,Platinum,email,South,planet,0.303903803858602,0.2057794227766838,body-lotion-body-oil
2107,2025-04-07,Member,email,Northeast,none,0.4275685701291229,0.3895027698993686,face-creams
2108,2025-05-09,Platinum,email,South,none,0.21644638579182895,0.8087352767707211,face-creams
2109,2025-09-27,Member,email,Northeast,none,0.6966193669248315,0.7519848459571512,face-serum
2110,2025-09-17,Platinum,sms,West,planet,0.4749406433513601,0.9770552950060886,mini-skincare
2111,2025-05-21,Platinum,sms,Northeast,cruelty-free,0.7506711454036993,0.13181289187880033,lip-balm-lip-care
2112,2025-04-28,Diamond,email,Midwest,luxury,0.2505204072857902,0.4535506148169969,face-sunscreen
2113,2025-09-01,Diamond,email,Midwest,planet,0.4936902491130792,0.6749069895301953,lip-balm-lip-care
2114,2025-06-03,Member,sms,Northeast,none,0.24126592845658942,0.5154342023441247,face-sunscreen
2115,2025-08-10,Platinum,email,South,none,0.4776959150740736,0.711676096595589,eye-cream-dark-circles
2116,2025-02-04,Member,email,South,none,0.23965165450425888,0.41353281355363547,skin-care-sets-travel-value
2117,2025-08-02,Member,app_push,South,none,0.1089796496087081,0.26564353521168127,skin-care-sets-travel-value
2118,2025-06-19,Platinum,email,Midwest,none,0.393526600298619,0.4384366062760194,eye-cream-dark-circles
2119,2025-03-05,Diamond,email,Northeast,planet,0.5965034093718589,0.4688821226213096,facial-treatment-masks
2120,2025-08-18,Platinum,sms,Northeast,none,0.6083124370940576,0.7408159409288579,face-wash-facial-cleanser
2121,2025-06-11,Member,email,Midwest,clean,0.6174887897912481,0.5030269076383337,face-creams
2122,2025-08-08,Platinum,email,Northeast,none,0.3316945525300211,0.6469964752368175,face-sunscreen
2123,2025-09-06,Platinum,sms,West,none,0.21950388188635064,0.08312594533165737,body-lotion-body-oil
2124,2025-03-19,Member,sms,South,none,0.47651671459526684,0.6046574823902516,body-lotion-body-oil
2125,2025-09-01,Member,app_push,Northeast,none,0.7105110116892744,0.6052367758633358,face-wash-facial-cleanser
2126,2025-10-25,Platinum,email,Midwest,none,0.629189773268381,0.13048264258903353,eye-cream-dark-circles
2127,2025-06-05,Member,email,South,luxury,0.5390295550159572,0.7070661759104744,face-wash-facial-cleanser
2128,2025-08-04,Diamond,email,West,none,0.39582606400326065,0.23008051536558324,eye-cream-dark-circles
2129,2025-08-20,Platinum,email,West,none,0.6146787094540168,0.5534332568418416,face-creams
2130,2025-05-08,Platinum,email,West,cruelty-free,0.12812207314055055,0.23448449982219877,face-wash-facial-cleanser
2131,2025-08-30,Platinum,email,West,cruelty-free,0.5693577610196695,0.5831250605018495,mini-skincare
2132,2025-05-05,Diamond,email,Northeast,none,0.5930293250764488,0.27305342733603266,lip-balm-lip-care
2133,2025-09-23,Diamond,email,Northeast,none,0.4730636013692719,0.6312732042876598,facial-treatment-masks
2134,2025-08-22,Member,email,South,planet,0.5495638752287576,0.31757694095656225,body-lotion-body-oil
2135,2025-06-11,Member,sms,South,luxury,0.803563420962632,0.7277142192512648,skin-care-sets-travel-value
2136,2025-02-22,Platinum,sms,South,none,0.5370441357393058,0.49560739711389595,eye-cream-dark-circles
2137,2025-09-06,Diamond,email,Midwest,none,0.3142219988270994,0.7523294667199169,skin-care-sets-travel-value
2138,2025-07-11,Platinum,sms,West,cruelty-free,0.2131630177975463,0.7791849468006761,lip-balm-lip-care
2139,2025-06-21,Member,email,West,none,0.47893166731251186,0.317180422718844,eye-cream-dark-circles
2140,2025-08-04,Member,email,West,clean,0.7306624806274682,0.1421180709832667,face-creams
2141,2025-10-26,Member,email,Midwest,none,0.35568935583710476,0.4063619747952617,face-sunscreen
2142,2025-06-04,Platinum,sms,West,none,0.3023234299222267,0.6982279247634046,facial-treatment-masks
2143,2025-04-26,Diamond,app_push,Northeast,cruelty-free,0.2561643748713528,0.3167606936406335,mini-skincare
2144,2025-09-19,Member,app_push,Northeast,none,0.30433093002612716,0.989367792053326,lip-balm-lip-care
2145,2025-07-14,Member,email,South,none,0.4170928932230985,0.48022090015358493,face-creams
2146,2025-05-21,Member,sms,West,luxury,0.2960969610366827,0.275899086531374,face-serum
2147,2025-02-24,Member,email,South,none,0.3230871918137521,0.8643108208649696,body-lotion-body-oil
2148,2025-05-20,Member,sms,Northeast,none,0.2688417341140315,0.1592920752436234,body-lotion-body-oil
2149,2025-10-08,Member,app_push,Northeast,cruelty-free,0.5953019517770402,0.9459681104093816,eye-cream-dark-circles
2150,2025-03-27,Member,sms,South,luxury,0.33819783215303484,0.585139048822462,lip-balm-lip-care
2151,2025-10-15,Platinum,email,West,luxury,0.27563376347168084,0.6283167041435188,lip-balm-lip-care
2152,2025-10-03,Member,email,South,none,0.5053886775811604,0.43424240530816294,eye-cream-dark-circles
2153,2025-09-11,Platinum,email,West,none,0.7547988588371206,0.3999262794062566,facial-treatment-masks
2154,2025-04-05,Member,sms,West,none,0.7616647877447867,0.5071071697037229,face-sunscreen
2155,2025-08-27,Member,sms,Midwest,planet,0.7544951743150146,0.7664131708483058,body-lotion-body-oil
2156,2025-07-28,Platinum,sms,West,none,0.34252587786540484,0.34638065330385887,face-sunscreen
2157,2025-09-27,Member,email,South,none,0.7268595891661076,0.8196554331868943,face-serum
2158,2025-05-03,Diamond,sms,Northeast,none,0.2121142868767767,0.8593081336286137,eye-cream-dark-circles
2159,2025-07-05,Diamond,email,South,none,0.7499399801996482,0.3933486624029654,face-wash-facial-cleanser
2160,2025-10-08,Diamond,app_push,Northeast,none,0.21023270133202906,0.4208796603481141,eye-cream-dark-circles
2161,2025-10-02,Member,app_push,West,none,0.42645271822567526,0.6257714499363793,skin-care-sets-travel-value
2162,2025-10-12,Platinum,email,Northeast,cruelty-free,0.1517117696652657,0.6545022071892804,skin-care-sets-travel-value
2163,2025-01-31,Platinum,sms,Midwest,planet,0.42166084017749794,0.7582157959894863,body-lotion-body-oil
2164,2025-01-10,Diamond,sms,South,none,0.4210927303456105,0.4099710921299709,body-lotion-body-oil
2165,2025-01-29,Member,email,South,none,0.3980645981209612,0.4320618105275142,face-wash-facial-cleanser
2166,2025-10-26,Member,email,South,none,0.7038258811606702,0.3394877081230397,face-serum
2167,2025-05-05,Platinum,email,Midwest,none,0.21696713618479724,0.7167664507860921,face-creams
2168,2025-07-01,Member,sms,Northeast,none,0.1717083500877555,0.6460269757404717,mini-skincare
2169,2025-05-06,Member,email,South,clean,0.41605585030425696,0.3359497073361865,face-wash-facial-cleanser
2170,2025-01-23,Member,email,Northeast,none,0.2729614413569563,0.7343247980776794,body-lotion-body-oil
2171,2025-10-01,Platinum,sms,South,planet,0.3497182216358618,0.7861815782767109,eye-cream-dark-circles
2172,2025-05-30,Member,email,West,none,0.30893379788047376,0.40166929967066584,lip-balm-lip-care
2173,2025-04-02,Platinum,sms,West,none,0.6025725467782531,0.7923433921768349,face-serum
2174,2025-01-15,Platinum,email,Northeast,luxury,0.16293437083621898,0.21632827503122273,facial-treatment-masks
2175,2025-02-04,Member,email,West,clean,0.5093874802664204,0.06544740557177275,lip-balm-lip-care
2176,2025-06-14,Diamond,email,Midwest,none,0.5551516589862667,0.664988042042658,body-lotion-body-oil
2177,2025-08-19,Diamond,email,Northeast,none,0.26644873621356696,0.5102673640720008,lip-balm-lip-care
2178,2025-02-25,Diamond,app_push,Northeast,none,0.42104866750936015,0.4706477319458381,skin-care-sets-travel-value
2179,2025-06-09,Platinum,sms,West,none,0.7755665457392441,0.14330600826358592,face-serum
2180,2025-04-21,Member,email,Northeast,clean,0.4318410086918686,0.7970181707657158,face-creams
2181,2025-07-16,Member,email,West,clean,0.23041528786813578,0.40404704366994765,lip-balm-lip-care
2182,2025-04-02,Diamond,email,South,none,0.08845185030148477,0.009572413488339744,mini-skincare
2183,2025-09-23,Member,app_push,West,none,0.2030978156822514,0.7707289664291126,eye-cream-dark-circles
2184,2025-06-30,Member,app_push,South,luxury,0.48546603369315644,0.7040861966838893,body-lotion-body-oil
2185,2025-02-22,Platinum,email,Northeast,none,0.6291144722042382,0.5716735213106667,body-lotion-body-oil
2186,2025-09-04,Platinum,email,Midwest,luxury,0.4362023835452362,0.3894109072918907,body-lotion-body-oil
2187,2025-07-13,Platinum,email,South,none,0.7695816422946873,0.5344338518262489,facial-treatment-masks
2188,2025-10-08,Platinum,email,Northeast,none,0.41812565363525084,0.18061187402041573,mini-skincare
2189,2025-10-04,Member,email,West,none,0.08294337303542025,0.47595936196631705,face-creams
2190,2025-04-09,Platinum,email,West,none,0.32146208318777597,0.5866932099448862,face-serum
2191,2025-07-27,Member,email,West,none,0.2633593656363827,0.5641683990141554,face-creams
2192,2025-06-20,Member,sms,Midwest,none,0.27764583600657206,0.3018813688882312,facial-treatment-masks
2193,2025-05-11,Diamond,sms,Midwest,none,0.1743709762810652,0.3404376760989507,face-sunscreen
2194,2025-01-02,Platinum,sms,Northeast,none,0.30133050620363894,0.31549092349514324,lip-balm-lip-care
2195,2025-09-02,Platinum,sms,West,luxury,0.6539464098082849,0.964478802003222,face-sunscreen
2196,2025-04-22,Member,email,Midwest,planet,0.6151051594942956,0.8537636580294553,lip-balm-lip-care
2197,2025-01-21,Member,email,Midwest,none,0.5248566169091141,0.14759246639549878,lip-balm-lip-care
2198,2025-10-16,Diamond,email,Midwest,planet,0.903494834476752,0.507982191247669,facial-treatment-masks
2199,2025-05-01,Diamond,email,West,none,0.7356169412909448,0.8053917397647664,skin-care-sets-travel-value
2200,2025-02-05,Member,email,South,none,0.21814081948888406,0.26040979623685984,face-sunscreen
2201,2025-05-11,Platinum,email,Northeast,none,0.14253444120418338,0.6565566191154476,eye-cream-dark-circles
2202,2025-09-18,Member,email,West,none,0.17442708655729344,0.44135435084376506,face-creams
2203,2025-08-13,Member,email,Northeast,none,0.16395172561854143,0.6241885150269003,face-serum
2204,2025-07-15,Platinum,app_push,South,none,0.5328660001013468,0.46843728626466163,mini-skincare
2205,2025-03-31,Member,app_push,South,luxury,0.5240572246100714,0.7418524037448022,facial-treatment-masks
2206,2025-03-30,Platinum,sms,Northeast,none,0.5457487346135874,0.6811952537556087,body-lotion-body-oil
2207,2025-03-20,Diamond,email,South,none,0.28863605868298436,0.4653881120190008,mini-skincare
2208,2025-08-22,Member,email,West,none,0.12435137802393652,0.4030128532134929,facial-treatment-masks
2209,2025-08-30,Platinum,app_push,Midwest,none,0.46493988441260775,0.3445925572501931,eye-cream-dark-circles
2210,2025-03-28,Member,sms,Midwest,none,0.5873268520416236,0.40968378022007007,lip-balm-lip-care
2211,2025-04-01,Member,sms,Northeast,luxury,0.43081901591678745,0.7130257545610507,facial-treatment-masks
2212,2025-09-26,Member,sms,South,none,0.669647979896115,0.7587302360200024,mini-skincare
2213,2025-10-20,Member,app_push,Northeast,none,0.2481986661053888,0.2872971546883636,mini-skincare
2214,2025-01-25,Diamond,sms,South,none,0.33872598882414345,0.47864146102795824,face-wash-facial-cleanser
